Living space size (m2),Lot size (m2),Build year,City,Energy label,House type_Eengezinswoning,House type_Grachtenpand,House type_Herenhuis,House type_Landhuis,House type_Villa,House type_Woonboerderij,House type_Woonboot
-0.2745126137279023,0.1814691905352125,0.42828801917449083,511,0,True,False,False,False,False,False,False
-0.7003229121577368,-0.5424705730209534,0.35112374716451733,635,6,True,False,False,False,False,False,False
-0.6056984013955513,-0.6305173010210275,-1.2693259650449256,128,6,True,False,False,False,False,False,False
-0.2587418619342048,-0.5864939370209905,1.2256521632775499,66,0,True,False,False,False,False,False,False
-0.5741568978081562,-0.6989980894655298,0.32540232316119283,185,6,True,False,False,False,False,False,False
-0.43222013166487805,-0.18539217613176345,-0.2661904289152704,632,8,True,False,False,False,False,False,False
-0.6214691531892489,-0.2489814796873726,0.6083379871977622,851,5,True,False,False,False,False,False,False
-1.204986969556059,1.3505340789806424,-1.0121117250116807,683,10,True,False,False,False,False,False,False
-0.19565885475941447,-0.5375790881320603,0.2739594751545439,692,5,True,False,False,False,False,False,False
-0.7791766711262246,-0.15604326679840538,0.6083379871977622,555,5,False,False,False,False,False,False,False
-0.9526549408568978,-0.6403002707988136,0.42828801917449083,411,5,True,False,False,False,False,False,False
-0.4953031388396683,0.29886482786864477,0.09390950713127245,408,7,True,False,False,False,False,False,False
-0.5583861460144586,2.7201498478706863,-0.3176332769219194,211,6,False,False,False,False,False,False,False
0.3090052026389078,0.783121831869053,0.1710737791412459,895,0,True,False,False,False,False,False,False
-0.4006786280774829,-0.45931532990977214,-0.16330473290197245,291,5,True,False,False,False,False,False,False
-0.2429711101405072,0.1961436452018915,-0.008976188882025506,535,6,True,False,False,False,False,False,False
0.0882146775271418,-0.33702820768744685,1.1999307392742256,1045,0,True,False,False,False,False,False,False
0.025131670352351507,0.5140901629799374,0.8398308032276827,823,0,True,False,False,False,False,False,False
-0.30605411731529747,-0.41529196590973505,-0.11186188489532346,932,5,True,False,False,False,False,False,False
0.21438069187672235,3.3315854589823126,-0.8320617569884091,938,6,True,False,False,False,False,False,False
-0.7476351675388294,-0.395726026354163,-0.13758330889864795,439,9,True,False,False,False,False,False,False
-0.22720035834680963,-0.1315858423539403,0.016745235121298982,230,5,True,False,False,False,False,False,False
-0.14834659937832176,-0.3663771170208049,0.6597808352044112,36,5,True,False,False,False,False,False,False
-0.022180585028741203,-0.4495323601319861,0.7883879552210337,505,0,True,False,False,False,False,False,False
-0.7476351675388294,-0.4690982996875582,-0.16330473290197245,1027,8,True,False,False,False,False,False,False
0.4194004651947908,0.005375734535064035,0.6340594112010868,92,5,True,False,False,False,False,False,False
1.0502305369426936,1.8983803865366597,0.5054522911844643,318,5,False,False,False,False,True,False,False
-0.87380118188841,-0.8604170907989992,-1.5265402050781705,333,7,True,False,False,False,False,False,False
-0.4637616352522732,-0.6794321499099577,0.7369451072143847,51,5,True,False,False,False,False,False,False
-0.32182486910899505,-0.39083454146526997,-0.03469761288535,128,6,True,False,False,False,False,False,False
-0.32182486910899505,-0.6892151196877437,0.016745235121298982,669,6,True,False,False,False,False,False,False
-0.32182486910899505,-0.5718194823543115,0.2996808991578684,656,6,True,False,False,False,False,False,False
-0.2745126137279023,-0.405508996131949,1.0970450432609276,346,0,True,False,False,False,False,False,False
0.2459221954641175,-1.2608976331073367,-0.18902615690529692,648,6,True,False,False,False,False,False,False
-0.4006786280774829,-0.4544238450208791,0.09390950713127245,650,5,True,False,False,False,False,False,False
0.9713767779742057,0.6950751038689787,0.7626665312177092,294,5,True,False,False,False,False,False,False
1.9807048927708504,-1.2361173706602047,-1.2693259650449256,842,7,False,False,False,False,False,True,False
-0.3533663726963902,-0.6647576952432787,0.7369451072143847,840,0,True,False,False,False,False,False,False
-0.43222013166487805,-0.6941066045766368,1.0456021952542784,421,0,True,False,False,False,False,False,False
-0.8264889265073173,-0.5962769067987765,0.37684517116784183,439,0,True,False,False,False,False,False,False
0.16706843649562964,1.1059598345359918,0.5054522911844643,619,6,True,False,False,False,False,False,False
-0.47953238704597073,-0.45931532990977214,0.016745235121298982,1039,6,True,False,False,False,False,False,False
0.27746369905151264,-0.07288802368722416,0.016745235121298982,937,6,True,False,False,False,False,False,False
0.23015144367041993,1.99621008431452,0.5826165631944378,245,6,False,False,False,False,True,False,False
-0.2902833655215999,-0.5082301787987022,0.9169950752376561,185,1,True,False,False,False,False,False,False
-0.3691371244900878,-0.6207343312432415,0.016745235121298982,669,0,True,False,False,False,False,False,False
-0.984196444444293,0.37223710120203995,-1.3207688130515745,45,10,True,False,False,False,False,False,False
-0.2429711101405072,-0.7772618476878179,0.09390950713127245,261,6,True,False,False,False,False,False,False
0.07244392573344421,-0.2930048436874097,0.5311737151877888,552,6,False,False,True,False,False,False,False
-0.5899276496018537,0.812470741202411,-1.0121117250116807,1037,9,True,False,False,False,False,False,False
-0.5899276496018537,0.386911555868719,0.7112236832110602,672,0,False,False,False,False,False,False,False
1.8545388784212697,-1.2031145221148436,0.06818808312794797,406,5,False,False,False,True,False,False,False
-0.5899276496018537,-0.15604326679840538,0.5826165631944378,255,5,True,False,False,False,False,False,False
-0.2429711101405072,-0.6647576952432787,0.7369451072143847,590,0,True,False,False,False,False,False,False
0.05667317393974665,-1.25173588191044,0.06818808312794797,26,6,False,False,False,False,False,True,False
-0.542615394220761,-0.5718194823543115,-0.9092260289983827,245,6,True,False,False,False,False,False,False
4.267463902856998,-1.2454992386771016,-2.7097257092310967,1006,7,False,False,False,False,False,True,False
-0.9526549408568978,0.3428881918686819,-0.03469761288535,837,9,True,False,False,False,False,False,False
-0.8264889265073173,-0.2538729645762656,-0.08614046089199898,56,6,True,False,False,False,False,False,False
-0.511073890633366,-0.4837727543542372,0.09390950713127245,208,6,True,False,False,False,False,False,False
0.05667317393974665,0.47984976875768626,0.7883879552210337,663,0,True,False,False,False,False,False,False
-0.5741568978081562,0.09342246253513825,0.5311737151877888,829,5,True,False,False,False,False,False,False
-0.7160936639514344,1.0912853798693127,-0.24046900491194592,157,7,True,False,False,False,False,False,False
-0.8107181747136197,-0.4544238450208791,0.4797308671811398,1006,6,True,False,False,False,False,False,False
-0.11680509579092663,-0.6207343312432415,1.1999307392742256,635,0,True,False,False,False,False,False,False
-0.3849078762837853,-0.6207343312432415,0.7883879552210337,484,0,True,False,False,False,False,False,False
-0.44799088345857563,-0.791936302354497,-0.8835046049950581,499,6,True,False,False,False,False,False,False
-0.33759562090269263,-0.49355572413202325,-0.008976188882025506,433,6,True,False,False,False,False,False,False
-0.653010656776644,-0.5522535427987394,0.5826165631944378,511,6,True,False,False,False,False,False,False
-0.022180585028741203,-0.3761600867985909,0.2996808991578684,145,7,True,False,False,False,False,False,False
0.009360918558653937,-0.8604170907989992,0.8141093792243581,1045,0,False,False,True,False,False,False,False
-0.2902833655215999,1.3994489278695725,0.6340594112010868,351,5,True,False,False,False,False,False,False
-0.5583861460144586,-0.41040048102084203,-0.11186188489532346,379,6,True,False,False,False,False,False,False
0.9713767779742057,-0.06799653879833115,-1.0121117250116807,972,8,False,False,True,False,False,False,False
-0.08526359220353148,0.03961612875731512,0.1710737791412459,767,6,True,False,False,False,False,False,False
-0.9211134372695028,-0.3761600867985909,-0.008976188882025506,1031,7,True,False,False,False,False,False,False
-0.6214691531892489,-1.2610052457748924,0.42828801917449083,121,6,True,False,False,False,False,False,False
1.696831360484294,2.363071450981496,1.277095011284199,599,0,False,False,False,False,True,False,False
-0.6687814085703416,0.382020070979826,0.1967952031445704,902,6,True,False,False,False,False,False,False
2.233036921470011,-1.2580458974171123,0.8912736512343317,944,0,False,False,False,False,True,False,False
-0.22720035834680963,-0.5571450276876324,0.06818808312794797,891,6,True,False,False,False,False,False,False
-0.08526359220353148,0.005375734535064035,-1.0892759970216541,310,9,False,False,True,False,False,False,False
0.3090052026389078,-1.2597383511886693,-0.03469761288535,416,7,False,False,False,False,False,False,False
0.38785896160739564,2.8913518189819416,0.5311737151877888,698,5,True,False,False,False,False,False,False
-0.3533663726963902,0.4700667989799002,0.9427164992409806,464,0,True,False,False,False,False,False,False
-0.4006786280774829,3.062553790093197,-0.21474758090862142,601,10,True,False,False,False,False,False,False
-0.32182486910899505,0.3575626465353609,1.2513735872808744,915,0,False,False,False,False,False,False,False
-0.1325758475846242,-0.5962769067987765,0.7883879552210337,440,5,True,False,False,False,False,False,False
-0.41644937987118047,-0.49355572413202325,0.11963093113459694,840,7,True,False,False,False,False,False,False
-0.2587418619342048,-0.6549747254654926,0.7369451072143847,92,5,True,False,False,False,False,False,False
-0.542615394220761,0.34777967675757493,-0.8577831809917337,133,10,False,False,True,False,False,False,False
-0.44799088345857563,-0.5962769067987765,0.8655522272310071,36,0,True,False,False,False,False,False,False
2.5326812055502654,-1.2121295287650733,0.09390950713127245,936,7,False,False,False,False,True,False,False
1.0502305369426936,-0.06310505390943814,-1.6551473250947928,884,6,False,False,True,False,False,False,False
-0.32182486910899505,0.7390984678690159,-0.8835046049950581,1054,8,False,False,False,False,True,False,False
0.9871475297679033,1.6684805967586882,-1.0635545730183296,177,10,True,False,False,False,False,False,False
0.4351712169884884,0.07385652297956621,0.8912736512343317,229,5,False,False,True,False,False,False,False
-0.2587418619342048,-0.45931532990977214,1.0970450432609276,647,0,True,False,False,False,False,False,False
0.009360918558653937,2.084256812314594,-0.13758330889864795,556,8,True,False,False,False,False,False,False
0.4667127205758835,-1.25014614932155,0.7112236832110602,27,0,False,False,False,False,True,False,False
-0.6845521603640392,-0.33702820768744685,-0.44624039693854184,91,6,True,False,False,False,False,False,False
0.7821277564498349,-1.2597774830677804,1.019880771250954,363,5,False,False,False,False,True,False,False
-0.2745126137279023,-0.5375790881320603,0.24823805115121939,36,7,True,False,False,False,False,False,False
1.6337483533095036,1.0081301367581317,-1.0121117250116807,245,0,True,False,False,False,False,False,False
-0.8264889265073173,-0.4788812694653442,-1.6294259010914682,383,9,True,False,False,False,False,False,False
0.2459221954641175,0.9836727123136665,0.5826165631944378,831,8,True,False,False,False,False,False,False
-0.6845521603640392,-0.49355572413202325,0.1967952031445704,767,5,True,False,False,False,False,False,False
0.6401909903065568,-0.21474108546512152,0.6855022592077357,381,5,True,False,False,False,False,False,False
-0.3691371244900878,-0.10223693302058223,-0.42051897293521734,245,0,True,False,False,False,False,False,False
-0.7318644157451318,0.14233731142406839,-1.6294259010914682,1025,10,True,False,False,False,False,False,False
1.034459785148996,0.49941570831325827,-1.1149974210249785,245,10,True,False,False,False,False,False,False
-0.5268446424270634,-0.806610757021176,-0.39479754893189284,1031,6,True,False,False,False,False,False,False
0.2932344508452102,0.4651753140910072,0.042466659124623475,659,5,False,False,True,False,False,False,False
2.406515191200685,-1.258554611845557,-3.3270398853108847,493,7,False,False,False,False,False,True,False
-0.7003229121577368,1.3016192300917124,-1.8351972931180642,771,8,True,False,False,False,False,False,False
0.27746369905151264,1.5902168385364,-1.1664402690316276,501,6,False,False,False,False,True,False,False
-0.6056984013955513,-0.7185640290211018,-1.0635545730183296,597,6,True,False,False,False,False,False,False
-0.22720035834680963,1.0325875612025965,-1.0121117250116807,230,7,True,False,False,False,False,False,False
-0.022180585028741203,-0.23430702502069356,0.7369451072143847,310,1,True,False,False,False,False,False,False
0.9082937707994154,-1.2611373158668926,0.35112374716451733,951,6,True,False,False,False,False,False,False
3.0058037593611924,2.1820865100924545,-1.5265402050781705,525,6,False,False,False,False,True,False,False
-0.6056984013955513,-0.34191969257633986,-0.8063403329850847,155,6,True,False,False,False,False,False,False
-0.7318644157451318,-0.5571450276876324,0.5826165631944378,667,0,True,False,False,False,False,False,False
-0.7318644157451318,-0.6109513614654555,0.7626665312177092,1002,5,True,False,False,False,False,False,False
-1.1576747141749664,-0.7674788779100319,1.1999307392742256,72,0,True,False,False,False,False,False,False
-0.3849078762837853,0.00048424964617102204,-0.008976188882025506,245,6,False,False,False,False,False,False,False
-0.542615394220761,-0.7528044232433528,-1.0121117250116807,1068,8,True,False,False,False,False,False,False
-0.14834659937832176,-1.25173588191044,-0.8577831809917337,856,10,False,False,False,True,False,False,False
3.5420093203469096,-1.2594693195197801,-0.03469761288535,856,6,False,False,False,False,True,False,False
0.11975618111453694,-0.004407235242721991,1.019880771250954,742,0,True,False,False,False,False,False,False
7.3269897508343265,-1.018020733919132,0.7369451072143847,753,5,False,False,False,False,True,False,False
1.5075823389599232,0.8907344994246993,1.071323619257603,27,0,True,False,False,False,False,False,False
1.8387681266275722,-1.2492901394659937,-1.5265402050781705,568,10,True,False,False,False,False,False,False
-0.43222013166487805,0.1814691905352125,0.7112236832110602,307,5,True,False,False,False,False,False,False
-0.7476351675388294,-0.2881133587985167,-1.603704477088144,346,8,True,False,False,False,False,False,False
1.3183333174355523,1.6929380212031533,1.019880771250954,380,0,False,False,False,False,True,False,False
0.8294400118309276,2.8571114247596907,-1.0121117250116807,47,10,True,False,False,False,False,False,False
0.5455664795443713,0.2695159185352867,0.06818808312794797,421,6,True,False,False,False,False,False,False
-0.22720035834680963,-0.06799653879833115,-0.8835046049950581,881,10,False,False,True,False,False,False,False
1.0817720405300888,-1.2576056637771118,0.8655522272310071,670,0,True,False,False,False,False,False,False
0.48248347236958106,-1.2552332936059984,0.4540094431778153,237,7,False,False,False,False,True,False,False
-0.03795133682243877,-0.5473620579098464,0.7369451072143847,245,0,True,False,False,False,False,False,False
0.5297957277506737,0.17657770564631947,-0.36907612492856834,51,6,True,False,False,False,False,False,False
-0.7003229121577368,-0.6354087859099206,0.5568951391911132,27,6,True,False,False,False,False,False,False
0.0882146775271418,0.8418196505357691,0.09390950713127245,163,5,False,False,True,False,False,False,False
0.6559617421002544,2.1087142367590594,-1.7323115971047662,45,7,True,False,False,False,False,False,False
-0.03795133682243877,-0.395726026354163,-1.7837544451114153,109,10,True,False,False,False,False,False,False
-1.204986969556059,-0.4250749356875211,-0.42051897293521734,876,8,True,False,False,False,False,False,False
-0.06949284040983392,-0.4788812694653442,0.7626665312177092,737,0,True,False,False,False,False,False,False
-0.5268446424270634,0.5630050118688674,-0.008976188882025506,358,7,True,False,False,False,False,False,False
-0.7949474229199222,-0.7674788779100319,0.5568951391911132,39,5,True,False,False,False,False,False,False
0.21438069187672235,0.7439899527579089,0.14535235513792144,245,6,False,False,False,False,False,False,False
-0.511073890633366,-0.5326876032431673,-1.2693259650449256,439,7,True,False,False,False,False,False,False
0.009360918558653937,2.470684118537142,0.6340594112010868,6,5,True,False,False,False,False,False,False
0.38785896160739564,1.4239063523140376,0.2996808991578684,25,6,True,False,False,False,False,False,False
-0.06949284040983392,1.8983803865366597,0.09390950713127245,583,7,True,False,False,False,False,False,False
-0.47953238704597073,-0.19517514590954949,0.14535235513792144,782,5,True,False,False,False,False,False,False
-1.063050203412781,-0.02397317479829404,-0.5491260929518398,1031,6,True,False,False,False,False,False,False
-0.06949284040983392,-0.5131216636875953,0.016745235121298982,954,6,True,False,False,False,False,False,False
0.07244392573344421,0.1912521603129985,0.32540232316119283,540,6,True,False,False,False,False,False,False
-0.14834659937832176,-0.7038895743544228,1.2513735872808744,673,0,True,False,False,False,False,False,False
-0.3533663726963902,0.20103513009078453,0.6597808352044112,935,5,True,False,False,False,False,False,False
2.3434321840258945,0.9738897425358805,0.9169950752376561,113,5,False,False,False,False,True,False,False
-0.3533663726963902,-0.09734544813168923,0.2996808991578684,635,6,True,False,False,False,False,False,False
0.5771079831317665,1.7418528700920834,0.8398308032276827,851,0,False,False,False,False,True,False,False
